[Mon Nov 03 22:42:54.167024 2025] [php7:notice] [pid 26869] [client 10.212.134.5:63184] PHP Notice:  Undefined index: User_name in /home/ycao/public_html/r_Users.php on line 61
[Wed Nov 05 22:57:33.892203 2025] [php7:notice] [pid 26867] [client 10.212.134.2:62191] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/login.php?error=Access+denied
[Wed Nov 05 23:00:18.400046 2025] [php7:notice] [pid 19408] [client 10.212.134.2:62283] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/search.html
[Wed Nov 05 23:00:18.400091 2025] [php7:notice] [pid 19408] [client 10.212.134.2:62283] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/search.html
[Wed Nov 05 23:00:19.445858 2025] [php7:notice] [pid 19408] [client 10.212.134.2:62283] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/search.html
[Wed Nov 05 23:00:19.445879 2025] [php7:notice] [pid 19408] [client 10.212.134.2:62283] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/search.html
[Wed Nov 05 23:00:28.367326 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/index.html
[Wed Nov 05 23:00:28.367354 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/index.html
[Wed Nov 05 23:00:30.144740 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/login.php
[Wed Nov 05 23:00:30.144763 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/login.php
[Wed Nov 05 23:00:31.476896 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/login.php
[Wed Nov 05 23:00:31.476919 2025] [php7:notice] [pid 19407] [client 10.212.134.2:62295] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/login.php
[Thu Nov 06 10:03:00.536156 2025] [php7:notice] [pid 18935] [client 10.212.134.19:58877] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85
[Thu Nov 06 10:03:00.536182 2025] [php7:notice] [pid 18935] [client 10.212.134.19:58877] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87
[Thu Nov 06 10:03:28.705239 2025] [php7:notice] [pid 15259] [client 10.212.134.19:58940] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 85, referer: http://10.60.36.1/~ycao/index.html
[Thu Nov 06 10:03:28.705270 2025] [php7:notice] [pid 15259] [client 10.212.134.19:58940] PHP Notice:  Undefined index: error in /home/ycao/public_html/login.php on line 87, referer: http://10.60.36.1/~ycao/index.html
[Thu Nov 06 10:12:54.837242 2025] [php7:notice] [pid 15259] [client 10.212.134.19:59226] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
[Thu Nov 06 10:20:04.905336 2025] [php7:notice] [pid 26868] [client 10.212.134.19:59542] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/index.html
[Thu Nov 06 11:20:01.515122 2025] [php7:notice] [pid 26473] [client 10.212.134.19:61183] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/index.html
[Thu Nov 06 11:47:27.862055 2025] [php7:error] [pid 26868] [client 10.212.134.7:62980] script '/home/ycao/public_html/a_medTeam.php' not found or unable to stat
[Thu Nov 06 20:33:59.932251 2025] [php7:notice] [pid 18329] [client 10.212.134.4:55523] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/
[Thu Nov 06 21:04:39.707395 2025] [php7:notice] [pid 18329] [client 10.212.134.8:54710] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
[Thu Nov 06 21:12:01.488381 2025] [php7:notice] [pid 18311] [client 10.212.134.5:64327] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/a_Athlete.php
[Thu Nov 06 21:12:04.900716 2025] [php7:notice] [pid 18311] [client 10.212.134.5:64327] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/a_Athlete.php
[Thu Nov 06 21:13:00.437081 2025] [php7:notice] [pid 26186] [client 10.212.134.8:54783] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
[Thu Nov 06 21:13:31.498812 2025] [php7:notice] [pid 18329] [client 10.212.134.5:49667] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/
[Thu Nov 06 21:28:06.516166 2025] [php7:notice] [pid 17692] [client 10.212.134.8:55686] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
[Thu Nov 06 21:28:52.958239 2025] [php7:notice] [pid 26867] [client 10.212.134.8:62340] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
[Thu Nov 06 21:29:20.402300 2025] [php7:notice] [pid 26188] [client 10.212.134.8:54958] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90, referer: http://10.60.36.1/~ycao/login.php?error=Access+denied
[Thu Nov 06 21:32:18.778319 2025] [php7:notice] [pid 18265] [client 10.212.134.8:55089] PHP Notice:  Undefined variable: error in /home/ycao/public_html/login.php on line 90
